Order Date,Customer ID,Category,Sub-Category,Sales,Quantity,Discount,Marketing,Sales Compensation,Returned
2014-05-09,BF-11005102,Furniture,Bookcases,246.6945,3,0.35,0,63.84,FALSE
2015-09-06,KE-1642082,Furniture,Furnishings,42.768,1,0.4,0,12.976,FALSE
2015-03-01,ES-1402027,Office Supplies,Envelopes,39.48,2,0,4.32,2.99,FALSE
2012-07-13,ST-205301406,Furniture,Furnishings,31.984,2,0.2,1.1994,1.2,FALSE
2014-01-14,TG-216408,Office Supplies,Binders,3.99,1,0,0.42,1.51,FALSE
2015-09-28,MJ-1774018,Technology,Machines,317.52,6,0,149.16,27.919,FALSE
2013-09-04,JO-555095,Furniture,Bookcases,101.52,2,0.7,0,13.32,FALSE
2014-03-08,BF-1100548,Office Supplies,Envelopes,34.56,4,0.1,0,4.72,FALSE
2015-12-30,DJ-34209,Office Supplies,Supplies,157.8,4,0,9.36,27.41,FALSE
2014-01-15,JB-16000102,Furniture,Chairs,496.53,4,0.25,152.25,83,FALSE
2012-02-09,YC-21895139,Furniture,Chairs,268.812,2,0.1,23.892,35.76,FALSE
2014-04-06,NS-18505102,Office Supplies,Supplies,126.9675,5,0.45,0,6.77,FALSE
2015-06-14,AF-1087048,Office Supplies,Art,66.6,6,0,15.84,6.54,FALSE
2015-06-25,CA-1205539,Office Supplies,Storage,34.92,3,0,7.68,3.277,FALSE
2012-08-23,SC-1005087,Office Supplies,Binders,13.98,2,0,6.84,1.55,FALSE
2014-09-27,DP-1300018,Office Supplies,Envelopes,22.448,2,0.6,0,1.151,FALSE
2012-08-17,SJ-20500113,Technology,Machines,161.94,2,0,74.46,9.65,FALSE
2015-09-04,SW-202457,Office Supplies,Binders,23.652,3,0.1,6.822,2.51,FALSE
2014-09-25,JK-1537082,Office Supplies,Storage,702.3,5,0,126.4,40.527,FALSE
2014-12-04,EG-139001406,Office Supplies,Paper,182.72,8,0,84.0512,25.84,FALSE
2013-02-03,PO-1886555,Furniture,Furnishings,7.044,1,0.4,0,1.742,FALSE
2014-06-18,IG-150851404,Office Supplies,Paper,111.96,2,0,54.8604,17.26,TRUE
2013-06-23,TS-2150545,Furniture,Bookcases,1765.395,5,0.1,0,284.19,FALSE
2013-06-29,JG-15805102,Office Supplies,Fasteners,9.075,1,0.45,0,1.44,FALSE
2015-03-11,EB-138701406,Technology,Phones,53.982,3,0.4,0,2.22,FALSE
2014-01-02,TP-2141558,Technology,Phones,369.45,3,0,84.96,49.72,FALSE
2015-05-31,JB-16000102,Technology,Phones,342.495,6,0.25,27.315,22.46,FALSE
2012-11-02,GM-1468091,Office Supplies,Appliances,1983.135,7,0.5,0,473.27,FALSE
2015-08-02,LH-1675092,Office Supplies,Art,8.532,1,0.4,0,3.16,FALSE
2015-10-16,AR-1051051,Office Supplies,Supplies,62.58,7,0,1.12,2.786,FALSE
2014-09-21,CB-1253582,Furniture,Bookcases,705.072,3,0.2,0,8.276,FALSE
2013-12-15,NF-183851406,Technology,Accessories,2025.36,6,0.2,607.608,355.61,FALSE
2013-11-13,AJ-795137,Office Supplies,Binders,14.52,1,0,0.57,1.39,FALSE
2013-04-17,DP-1310536,Office Supplies,Storage,32.768,2,0.2,0,1.704,FALSE
2013-06-08,FW-1439582,Office Supplies,Envelopes,33.22,1,0,11.62,1.262,FALSE
2013-10-03,RL-1961558,Furniture,Furnishings,103.2,2,0,44.34,8.3,FALSE
2014-07-30,HK-1489048,Technology,Phones,780.57,5,0.1,164.67,62.83,FALSE
2015-10-06,MB-1808518,Office Supplies,Binders,39.44,2,0,6.68,2.623,FALSE
2012-04-17,JL-158351404,Technology,Machines,287.968,4,0.2,97.1892,18.09,FALSE
2015-08-05,TP-21130130,Technology,Copiers,323.3601,3,0.37,0,2.99,FALSE
2012-07-22,TS-11205134,Technology,Copiers,48.576,1,0.6,0,8.87,FALSE
2014-06-21,RC-198251404,Furniture,Chairs,161.568,2,0.2,0,41.18,FALSE
2014-10-10,FA-1423064,Technology,Machines,713.79,7,0.4,0,16.84,FALSE
2015-11-21,AG-1027082,Technology,Copiers,316.1664,2,0.002,151.4064,29.271,FALSE
2012-09-20,JK-520515,Office Supplies,Appliances,620.64,2,0,43.44,95.1,FALSE
2015-01-22,SE-20110113,Office Supplies,Art,31.08,2,0,9,6.74,FALSE
2012-12-13,KN-167055,Technology,Accessories,45.408,4,0.4,0,4.271,FALSE
2012-10-05,MT-1807058,Furniture,Bookcases,575.88,4,0,0,25.47,FALSE
2012-04-24,LR-703586,Furniture,Furnishings,110.1,1,0,8.79,10.98,FALSE
2015-12-04,LS-16945139,Office Supplies,Art,53.7,1,0,4.29,7.19,FALSE
2014-12-04,SW-207557,Office Supplies,Storage,44.064,1,0.1,0,2.83,FALSE
2014-08-23,MG-7650117,Office Supplies,Appliances,301.71,1,0,27.15,45.96,FALSE
2014-12-07,AB-1016558,Office Supplies,Envelopes,277.38,6,0,102.6,26.81,FALSE
2015-04-15,JO-514577,Office Supplies,Supplies,87.84,2,0,32.46,5.99,FALSE
2015-10-08,KT-648063,Technology,Machines,49.44,1,0,14.31,17.17,FALSE
2012-12-29,JD-6015103,Office Supplies,Art,53.28,2,0,4.74,3.45,FALSE
2015-10-04,VT-2170059,Office Supplies,Binders,94.122,4,0.17,36.282,12.54,FALSE
2012-05-22,RE-194057,Office Supplies,Labels,38.88,5,0.1,0,3.43,FALSE
2013-11-08,MZ-173351404,Office Supplies,Fasteners,5,1,0,2.4,1.69,FALSE
2014-01-01,JE-1571527,Furniture,Bookcases,1362.06,7,0,340.41,90.86,FALSE
2015-06-12,AG-10330143,Office Supplies,Fasteners,22.68,5,0.4,0,5.58,FALSE
2013-12-18,KW-1657045,Technology,Phones,108.276,2,0.65,0,9.19,FALSE
2012-09-13,SC-202601402,Furniture,Furnishings,9.96,5,0.6,0,1.32,TRUE
2012-10-21,MG-176801406,Furniture,Furnishings,93.888,4,0.2,12.9096,10.94,FALSE
2015-03-27,SU-2066527,Office Supplies,Art,136.08,9,0,54.27,13.84,FALSE
2012-11-11,JA-159701404,Furniture,Tables,629.064,3,0.2,31.4532,65.97,FALSE
2014-05-07,AS-1013597,Office Supplies,Storage,133.2,5,0.5,0,6.16,FALSE
2012-11-28,RP-19855124,Office Supplies,Labels,53.325,9,0.5,0,3.72,FALSE
2014-09-05,AH-1021048,Technology,Accessories,166.05,3,0,26.55,11.39,FALSE
2012-10-06,PG-1882082,Furniture,Bookcases,270.144,3,0.2,0,33.173,FALSE
2014-10-21,LA-6780117,Furniture,Furnishings,111.12,1,0,22.2,7.62,FALSE
2015-11-06,TM-11490110,Office Supplies,Paper,15.39,1,0,0,1.17,FALSE
2015-09-17,MC-1763566,Technology,Copiers,1031.1,7,0,133.98,129.83,FALSE
2015-03-03,TG-2164064,Office Supplies,Binders,63.9,5,0,27.45,3.85,FALSE
2012-08-20,PS-18760120,Furniture,Bookcases,513.81,3,0,92.43,125.15,FALSE
2013-08-13,EJ-137201406,Office Supplies,Storage,422.856,3,0.2,15.8571,24.87,FALSE
2015-01-14,SH-2039548,Furniture,Furnishings,31.56,1,0,3.78,2.04,FALSE
2015-09-17,MB-1730582,Furniture,Bookcases,131.648,2,0.2,1.608,36.73,FALSE
2013-11-20,TP-2156545,Furniture,Chairs,280.422,6,0.1,24.822,30.68,TRUE
2013-12-21,RB-1936045,Furniture,Tables,172.029,1,0.35,0,7.82,FALSE
2015-06-13,EL-373560,Office Supplies,Fasteners,21.6,2,0,3.24,2.45,FALSE
2015-08-23,MC-1759031,Office Supplies,Paper,24.48,2,0,6.84,1.337,FALSE
2013-06-07,ML-1826558,Furniture,Bookcases,438.84,3,0,65.79,50.45,FALSE
2013-07-16,CP-123407,Office Supplies,Supplies,26.649,1,0.1,0,1.57,FALSE
2015-06-26,SN-2071014,Office Supplies,Storage,1133.04,8,0,294.48,76.62,FALSE
2014-03-30,RA-994538,Office Supplies,Art,27.09,1,0,13.53,3.62,FALSE
2013-03-22,PT-1909048,Office Supplies,Art,26.7,1,0,7.47,3.08,FALSE
2012-07-05,EB-1370545,Furniture,Furnishings,174.6,4,0,54.12,14.13,FALSE
2013-05-23,NH-1861059,Office Supplies,Appliances,511.3962,2,0.17,160.1562,69.09,FALSE
2012-05-22,SC-2002018,Technology,Machines,185.856,4,0.6,0,8.703,FALSE
2015-09-26,JB-16000139,Technology,Accessories,769.68,3,0,323.19,107.85,FALSE
2015-04-21,RA-928595,Furniture,Chairs,34.812,2,0.7,0,3.19,FALSE
2013-04-27,AS-1024036,Office Supplies,Storage,125.44,5,0.2,0,10.187,FALSE
2012-09-29,DB-312095,Office Supplies,Binders,30.276,2,0.7,0,1.95,FALSE
2015-06-23,MS-1753039,Office Supplies,Fasteners,20.82,3,0,4.98,2.371,FALSE
2014-07-19,MT-1807059,Office Supplies,Binders,164.7135,7,0.17,63.4935,26.46,FALSE
2012-10-18,KC-6540134,Office Supplies,Labels,10.032,4,0.6,0,1.47,FALSE
2015-12-27,Co-1264088,Technology,Copiers,179.5878,2,0.37,0,13.16,FALSE
2012-10-10,AW-1084082,Office Supplies,Binders,53.9,7,0,3.22,4.395,TRUE
2012-02-24,CB-2415111,Technology,Accessories,64.02,2,0,30.06,4.15,FALSE
2015-01-13,BT-153023,Office Supplies,Art,23.52,1,0,0.45,1.59,FALSE
2012-10-04,FH-1436592,Office Supplies,Envelopes,42,2,0,12.18,3.55,FALSE
2013-12-02,TZ-2144582,Office Supplies,Paper,96.78,3,0,3.84,8.213,FALSE
2013-09-21,SV-208151402,Technology,Accessories,151.2,3,0.2,32.13,10.77,FALSE
2015-11-04,DK-130901408,Technology,Copiers,959.984,2,0.2,311.9948,44.97,FALSE
2012-12-18,SG-206051402,Office Supplies,Storage,32.592,3,0.2,0,3.48,FALSE
2015-02-18,JK-562523,Office Supplies,Art,27.69,1,0,2.19,3.11,FALSE
2012-01-20,RB-933095,Office Supplies,Storage,23.616,4,0.7,0,3.74,FALSE
2013-08-08,SF-2006527,Technology,Copiers,954.36,3,0,343.53,151.73,FALSE
2015-12-15,BG-1740109,Office Supplies,Binders,15.84,1,0,1.26,1.52,TRUE
2015-01-01,KN-164507,Office Supplies,Envelopes,203.31,6,0.1,13.41,16.61,FALSE
2014-07-16,MH-1744027,Furniture,Furnishings,22.26,1,0,3.78,3.57,FALSE
2012-06-16,CJ-1201082,Office Supplies,Supplies,46.52,2,0,7.44,3.548,FALSE
2015-08-04,FM-14215120,Office Supplies,Fasteners,11.43,1,0,4.89,1.16,FALSE
2015-06-06,JM-1565518,Office Supplies,Art,330,10,0,3.2,21.656,FALSE
2012-09-06,TB-214001402,Office Supplies,Binders,42.81,3,0,20.1207,5.9,FALSE
2014-08-01,NG-18430139,Furniture,Bookcases,441.9,3,0,30.87,67.81,FALSE
2013-11-08,RK-193007,Office Supplies,Binders,588.978,13,0.1,71.838,42.12,FALSE
2012-08-01,NZ-185651402,Office Supplies,Binders,26.7,5,0,12.549,1.96,FALSE
2012-03-24,CA-122651404,Office Supplies,Art,6.56,2,0,1.9024,1.46,FALSE
2013-03-27,EA-1403582,Furniture,Furnishings,149.94,7,0.4,0,3.957,FALSE
2012-12-07,AG-1030082,Furniture,Chairs,688.32,9,0.2,0,44.499,FALSE
2015-12-04,DL-1333018,Technology,Accessories,111.12,3,0,23.28,19.921,FALSE
2014-10-04,EJ-141557,Office Supplies,Storage,54.675,1,0.1,18.825,4.41,FALSE
2015-04-23,SG-2060592,Office Supplies,Storage,34.992,1,0.4,0,4.14,FALSE
2014-11-25,LD-1700598,Office Supplies,Binders,24.528,4,0.4,0,2.724,FALSE
2015-01-17,TP-2141531,Technology,Machines,231.44,2,0,39.32,23.895,FALSE
2014-01-17,BK-1126091,Office Supplies,Paper,78.84,3,0.5,0,7.43,FALSE
2012-06-17,CM-1244582,Office Supplies,Binders,11.32,1,0,3.16,1.14,FALSE
2015-05-19,MC-172755,Office Supplies,Envelopes,43.74,3,0.4,7.26,7.502,FALSE
2012-12-07,TB-211751402,Office Supplies,Storage,60.416,2,0.2,6.0416,5.93,FALSE
2015-03-28,RP-193907,Furniture,Bookcases,599.28,4,0,17.88,21.41,FALSE
2014-12-15,PK-190751406,Furniture,Furnishings,396.92,4,0,198.46,30.81,TRUE
2015-11-25,KH-1651014,Office Supplies,Art,69.75,3,0,13.23,26.73,FALSE
2014-07-26,SH-199751402,Furniture,Furnishings,95.2,5,0,27.608,18.13,FALSE
2014-09-15,PN-187751408,Office Supplies,Paper,25.92,4,0,12.4416,1.7,FALSE
2013-06-30,AI-108557,Furniture,Chairs,1229.904,3,0.1,286.974,181.49,FALSE
2014-11-13,DW-134801404,Furniture,Tables,674.352,3,0.2,0,109.32,FALSE
2014-09-04,HF-4995146,Office Supplies,Supplies,84.3,2,0,28.62,5,FALSE
2013-04-13,KB-1631545,Furniture,Chairs,1245.861,3,0.1,0,190.96,FALSE
2013-06-07,ML-1826558,Technology,Machines,84.6,1,0,20.28,3.76,FALSE
2013-12-13,MC-175751404,Office Supplies,Labels,9.96,2,0,4.5816,1.87,FALSE
2014-12-26,SS-201401406,Furniture,Furnishings,21.12,4,0,6.5472,1.55,FALSE
2013-05-11,CB-1202548,Furniture,Chairs,343.656,4,0.1,22.896,15.8,FALSE
2013-10-10,MS-1783093,Office Supplies,Paper,95.28,6,0,30.48,34.059,FALSE
2015-06-17,CJ-118757,Technology,Phones,350.406,3,0.1,66.186,45.19,FALSE
2015-10-09,JB-6045137,Office Supplies,Envelopes,88.56,6,0,14.04,11.44,FALSE
2015-05-12,JK-161201402,Office Supplies,Art,5.248,2,0.2,0.5904,1.36,FALSE
2014-03-01,BE-1133564,Office Supplies,Paper,61.74,3,0,28.98,6.23,FALSE
2015-11-13,ND-8370134,Office Supplies,Fasteners,55.104,14,0.6,0,12.02,FALSE
2015-07-15,TC-212951404,Office Supplies,Art,71.92,4,0,20.8568,9.08,FALSE
2014-12-10,VB-21745120,Technology,Copiers,1115.37,9,0,178.2,169.12,FALSE
2012-11-23,DP-1310582,Furniture,Tables,1707.264,6,0.2,192.024,109.735,TRUE
2014-02-11,SC-2030545,Furniture,Chairs,308.718,2,0.1,82.278,8.27,FALSE
2015-07-04,BW-1106564,Office Supplies,Paper,144.9,3,0,15.93,11.18,FALSE
2013-04-11,CD-1198093,Office Supplies,Envelopes,81.12,3,0,26.76,5.828,FALSE
2013-10-17,CM-121901404,Office Supplies,Storage,77.88,2,0,3.894,18.46,FALSE
2012-12-22,SV-20935102,Technology,Accessories,87.582,4,0.45,0,9.1,FALSE
2012-08-08,LH-1675036,Technology,Phones,2044.8,6,0.2,0,417.99,FALSE
2014-10-03,DB-1355559,Furniture,Furnishings,38.5659,3,0.27,4.7259,7.07,FALSE
2012-12-18,DM-295568,Technology,Phones,78.372,4,0.7,0,13.86,FALSE
2014-11-11,DK-1309058,Technology,Accessories,103.92,4,0,14.52,9.15,FALSE
2012-04-15,MZ-1751591,Office Supplies,Paper,16.8,2,0.5,0,1.96,FALSE
2012-08-22,AP-109151404,Technology,Phones,143.64,9,0.2,10.773,16.43,FALSE
2012-01-27,NS-1850582,Office Supplies,Supplies,30.68,2,0,13.8,6.695,FALSE
2014-09-25,TH-1155023,Office Supplies,Art,92.64,2,0,24.06,1.94,FALSE
2013-04-27,JK-1609048,Office Supplies,Binders,12.9,2,0,3.3,1.99,FALSE
2015-06-10,MF-18250120,Technology,Accessories,115.56,3,0,19.62,5.53,FALSE
2015-11-06,TM-11490110,Technology,Phones,276.96,2,0,11.04,28.24,FALSE
2015-10-23,JO-151457,Technology,Accessories,122.067,3,0.1,14.877,9.39,FALSE
2013-05-22,SC-202607,Furniture,Chairs,169.128,2,0.1,61.968,17.35,FALSE
2015-10-03,Dp-132401408,Furniture,Furnishings,11.808,2,0.2,1.3284,2.42,FALSE
2015-03-05,SH-2039545,Office Supplies,Art,355.11,7,0,113.61,43.33,FALSE
2014-03-04,EM-1406593,Office Supplies,Envelopes,28.12,2,0,5.32,1.141,FALSE
2015-02-12,AB-1001545,Office Supplies,Binders,12,1,0,0.48,1.51,FALSE
2015-04-17,MH-1802545,Office Supplies,Paper,31.2,1,0,4.05,1.25,FALSE
2012-04-02,KE-164201404,Office Supplies,Fasteners,11.16,2,0,5.58,1.24,FALSE
2014-06-05,MD-1786064,Office Supplies,Art,52.2,3,0,4.68,3.66,FALSE
2015-06-18,MW-18235139,Office Supplies,Supplies,13.8,1,0,1.08,1.49,FALSE
2015-03-27,RB-1943558,Furniture,Bookcases,362.85,1,0,32.64,21.58,FALSE
2015-06-03,SP-1092095,Office Supplies,Binders,3.933,1,0.7,0,1.44,FALSE
2014-08-27,KH-663063,Technology,Accessories,114.39,1,0,18.3,3.66,FALSE
2014-03-09,BD-116201406,Office Supplies,Fasteners,5.984,2,0.2,0,1.31,TRUE
2014-07-18,DR-1294039,Furniture,Chairs,90.76,2,0,38.08,5.665,FALSE
2013-08-06,NW-840017,Office Supplies,Appliances,57.51,1,0,2.28,6.48,FALSE
2015-06-24,AS-1022562,Office Supplies,Binders,13.14,3,0.5,0,1.4,FALSE
2014-10-02,EM-140957,Furniture,Chairs,204.21,5,0.4,0,13.56,FALSE
2015-03-28,DC-1328582,Technology,Accessories,341.6,5,0,88.8,28.486,FALSE
2013-06-09,AA-64595,Office Supplies,Storage,84.978,2,0.7,0,9.92,FALSE
2012-04-13,SW-1027575,Office Supplies,Binders,1.935,1,0.7,0,1.08,FALSE
2014-04-18,NF-1847555,Office Supplies,Art,21.552,2,0.4,0,1.246,FALSE
2014-09-06,AB-10165139,Technology,Copiers,691.56,4,0,290.4,39.9,TRUE
2015-08-04,GA-145151404,Office Supplies,Storage,99.87,3,0,23.9688,3.05,FALSE
2015-10-22,MM-1792058,Furniture,Bookcases,281.82,2,0,98.58,28.54,FALSE
2013-10-23,Dl-1360045,Office Supplies,Labels,65.34,6,0,25.38,8.14,FALSE
2014-01-22,PV-8985146,Office Supplies,Paper,17.67,1,0,1.74,1.8,FALSE
2012-01-09,SC-20050102,Office Supplies,Paper,9.3225,1,0.45,0,1.69,FALSE
2015-11-07,MP-1796548,Office Supplies,Art,98.172,2,0.1,41.412,5.1,FALSE
2013-09-06,CM-216038,Technology,Accessories,112.62,1,0,14.64,9.09,FALSE
2012-07-26,AS-100451406,Office Supplies,Paper,65.78,11,0,32.2322,4.36,FALSE
2013-11-10,KH-1663082,Office Supplies,Fasteners,15.24,2,0,4.56,1.91,FALSE
2015-03-04,JF-15415102,Office Supplies,Binders,17.0595,3,0.15,0.7695,2.04,FALSE
2014-09-05,BT-1148528,Office Supplies,Paper,88.3,5,0,11.4,10.865,FALSE
2014-07-24,JB-154001408,Office Supplies,Appliances,23.696,2,0.2,6.5164,2.59,FALSE
2014-03-14,RD-95853,Office Supplies,Labels,18.06,2,0,9,1.2,TRUE
2015-05-13,DH-130757,Office Supplies,Supplies,50.274,2,0.1,13.374,4.19,FALSE
2014-11-16,AH-10030102,Furniture,Chairs,205.74,2,0.25,0,8.92,FALSE
2013-06-14,AB-1001527,Furniture,Furnishings,141.825,5,0.5,0,51.44,TRUE
2014-10-15,PB-1910527,Office Supplies,Envelopes,98.7,5,0,10.8,3.86,FALSE
2014-11-28,RB-19570120,Office Supplies,Binders,18.99,3,0,0.72,2.56,FALSE
2012-11-06,NC-18625118,Technology,Machines,238.62,4,0.5,0,29.31,FALSE
2015-08-15,BS-1136518,Furniture,Bookcases,415.3,5,0,112.1,27.084,FALSE
2015-03-17,SP-209201406,Furniture,Furnishings,51.264,6,0.2,7.6896,7.19,FALSE
2015-10-04,MG-1768027,Technology,Machines,585.15,5,0,140.4,55.16,FALSE
2012-12-12,ED-138851,Office Supplies,Paper,88.35,5,0,2.55,9.67,FALSE
2013-07-04,AD-101801406,Office Supplies,Art,15.48,3,0,4.4892,1.68,FALSE
2014-09-19,SW-2075528,Furniture,Bookcases,395.12,4,0,55.28,40.225,FALSE
2014-06-11,AD-1018059,Office Supplies,Storage,106.9704,1,0.17,5.1504,13.06,FALSE
2014-03-26,BF-975122,Office Supplies,Paper,33.24,2,0,5.28,1.84,FALSE
2015-12-26,SS-2059059,Office Supplies,Storage,342.624,2,0.17,61.884,17.23,TRUE
2013-11-23,SV-2081545,Office Supplies,Appliances,383.616,6,0.1,0,16.55,FALSE
2012-05-09,SC-2080082,Office Supplies,Binders,70.56,2,0,0.68,4.577,FALSE
2015-08-27,MD-78608,Furniture,Chairs,588.36,4,0,29.4,66.7,FALSE
2012-03-14,RE-19405139,Office Supplies,Art,10.746,1,0.1,3.816,1.42,FALSE
2012-08-19,KH-6690117,Office Supplies,Fasteners,16.8,2,0,6.54,2.45,FALSE
2015-11-06,NC-1862564,Office Supplies,Fasteners,33,4,0,14.16,1.79,FALSE
2015-04-22,AR-10345139,Furniture,Bookcases,439.5,2,0.5,0,23.41,TRUE
2015-11-26,TB-2105545,Office Supplies,Binders,106.05,7,0,14.7,8.88,FALSE
2015-09-30,SS-2059090,Technology,Phones,554.28,4,0,77.52,34.89,FALSE
2013-05-30,DL-134957,Office Supplies,Storage,809.109,7,0.1,287.679,22.77,FALSE
2013-10-17,JG-1531027,Technology,Copiers,1777.8,5,0,657.75,97.92,FALSE
2012-10-21,AO-1081026,Furniture,Chairs,940.96,8,0,197.6,42.902,FALSE
2012-03-20,JL-151307,Furniture,Chairs,187.839,3,0.1,2.079,25.13,TRUE
2014-03-28,GR-1456027,Office Supplies,Binders,47.52,3,0,18.45,8.07,FALSE
2015-11-22,BF-110051404,Technology,Phones,659.976,3,0.2,49.4982,53.51,FALSE
2015-06-10,BD-1177027,Office Supplies,Fasteners,134.19,9,0,25.38,6.36,FALSE
2015-11-06,PM-894086,Office Supplies,Supplies,25.44,1,0,2.28,1.24,FALSE
2015-09-05,MY-1738082,Technology,Copiers,478.8404,2,0.002,195.7204,83.884,FALSE
2015-09-07,JW-1607578,Office Supplies,Storage,48.45,1,0,0,3.12,FALSE
2014-01-26,KC-6255103,Office Supplies,Storage,16.98,1,0,7.98,1.29,FALSE
2012-01-26,AS-1024045,Office Supplies,Storage,85.59,2,0.1,2.85,2.65,FALSE
2014-09-19,ES-1408036,Furniture,Bookcases,243.18,5,0.4,0,22.389,FALSE
2013-10-02,NC-184157,Office Supplies,Binders,122.985,5,0.1,1.335,10.58,FALSE
2014-02-05,MK-1790527,Office Supplies,Appliances,622.14,2,0,87.06,42.07,FALSE
2013-10-14,DO-1343582,Office Supplies,Labels,11.92,2,0,4.16,1.553,FALSE
2013-12-03,MC-1757531,Technology,Copiers,392.0144,4,0.002,65.9344,30.219,FALSE
2012-10-21,RD-1972045,Furniture,Furnishings,101.4,4,0,45.6,8.71,FALSE
2015-05-07,CS-123557,Office Supplies,Binders,17.946,1,0.4,0,2.05,FALSE
2013-08-27,DB-1306082,Office Supplies,Binders,27.58,7,0,5.46,1.247,FALSE
2013-09-06,SW-204551408,Furniture,Tables,85.98,1,0,22.3548,4.51,FALSE
2014-09-11,JK-537019,Office Supplies,Storage,62.61,1,0,18.78,2.3,FALSE
2014-07-30,EM-1382566,Office Supplies,Labels,11.61,1,0,2.67,4.27,TRUE
2015-10-02,PO-1885082,Office Supplies,Binders,40.6,2,0,10.52,4.548,TRUE
2015-12-30,JG-151601404,Furniture,Chairs,393.568,4,0.2,0,3.37,FALSE
2013-04-04,CD-1228051,Office Supplies,Art,35.52,2,0,4.96,1.437,FALSE
2014-08-13,AM-103607,Office Supplies,Supplies,74.52,6,0.1,28.08,26.13,TRUE
2015-07-02,DB-1336039,Furniture,Furnishings,34.2,3,0,2.34,2.756,FALSE
2013-03-21,CM-2445111,Technology,Copiers,243.69,1,0,41.4,11.64,FALSE
2013-12-10,AC-1061592,Office Supplies,Paper,178.02,6,0,49.68,16.39,FALSE
2014-03-23,KH-1651018,Office Supplies,Storage,284.16,3,0,113.64,10.722,FALSE
2015-03-31,GZ-1454527,Office Supplies,Supplies,48.63,1,0,5.82,2.96,FALSE
2012-05-11,CS-2460147,Office Supplies,Storage,18.639,1,0.7,0,1.58,FALSE
2014-08-13,NP-187001406,Furniture,Tables,209.148,2,0.4,0,12.32,FALSE
2014-09-07,BG-169530,Office Supplies,Binders,28.08,4,0,14.04,2.72,FALSE
2015-08-05,HM-148601402,Office Supplies,Binders,3.318,3,0.8,0,1.21,TRUE
2015-11-17,JL-1585082,Furniture,Chairs,268.704,3,0.2,0,31.141,FALSE
2015-05-09,LT-1676558,Furniture,Tables,4298.85,5,0,300.9,297.81,TRUE
2015-06-16,HG-1484551,Office Supplies,Labels,16.84,2,0,8.08,1.957,TRUE
2014-08-28,RF-9345146,Office Supplies,Envelopes,76.32,2,0,35.82,14.3,FALSE
2013-09-23,KD-1627051,Technology,Machines,414,2,0,45.52,14.1,FALSE
2013-12-20,IG-5085111,Technology,Phones,136.5,1,0,39.57,12.33,FALSE
2015-10-27,JF-1549082,Office Supplies,Binders,59.16,3,0,10.02,1.178,FALSE
2014-09-24,MG-7680134,Furniture,Furnishings,9.996,1,0.6,0,2.05,FALSE
2013-01-05,KL-6555134,Office Supplies,Storage,14.376,2,0.6,0,2.28,FALSE
2012-07-17,AH-101201404,Furniture,Chairs,259.136,4,0.2,0,31.15,FALSE
2014-10-22,EL-373560,Office Supplies,Art,51.63,1,0,8.76,5.29,FALSE
2012-07-18,AW-1084018,Office Supplies,Binders,16.76,2,0,6.2,3.365,FALSE
2015-10-31,JK-152051404,Furniture,Chairs,71.992,1,0.2,0,3.82,FALSE
2015-12-18,LC-171401404,Office Supplies,Paper,13.23,3,0,6.0858,1.22,FALSE
2015-04-07,JL-1517559,Office Supplies,Art,101.4408,3,0.27,0,10.53,FALSE
2014-08-14,AG-1033028,Office Supplies,Appliances,1052.16,3,0,0,166.26,FALSE
2014-08-23,PF-1916548,Furniture,Tables,657.4815,3,0.35,0,76.35,FALSE
2014-11-19,SJ-2050051,Furniture,Bookcases,2040.92,7,0,959.14,221.048,FALSE
2013-02-17,FH-1436564,Office Supplies,Supplies,65.34,2,0,30,12.09,FALSE
2014-06-19,TG-1164068,Technology,Phones,27.387,1,0.7,0,1.83,FALSE
2014-03-08,LT-16765102,Technology,Copiers,414.102,2,0.35,0,44.22,FALSE
2015-07-22,VP-11730134,Office Supplies,Binders,18.288,4,0.6,0,1.95,FALSE
2015-11-21,DL-1331555,Technology,Phones,781.776,3,0.4,0,28.854,FALSE
2013-05-28,PC-1874582,Office Supplies,Art,17.4,1,0,7.3,1.944,FALSE
2014-09-03,LR-169151404,Furniture,Tables,568.728,3,0.2,28.4364,29.93,FALSE
2015-10-02,HA-4920108,Furniture,Bookcases,171.27,1,0,30.81,30.57,FALSE
2015-06-05,PK-1891059,Office Supplies,Envelopes,109.6305,7,0.47,4.0005,15.78,FALSE
2014-07-23,PA-190607,Office Supplies,Labels,63.018,6,0.1,20.898,3.48,FALSE
2012-08-31,LB-16795101,Furniture,Chairs,185.568,1,0.4,0,15.666,FALSE
2014-11-14,LC-69604,Furniture,Bookcases,169.2,1,0,69.36,12.3,FALSE
2014-09-05,JE-616547,Office Supplies,Art,63.84,4,0,23.52,8.05,FALSE
2014-07-13,CM-1265527,Office Supplies,Labels,14.28,2,0,5.28,1.34,FALSE
2013-06-01,RD-1993031,Office Supplies,Labels,57.12,7,0,2.8,12.528,FALSE
2015-02-12,MM-172601406,Furniture,Furnishings,147.568,2,0.2,0,52.84,FALSE
2013-04-16,TS-211601406,Office Supplies,Art,7.872,3,0.2,1.2792,1.22,FALSE
2015-06-03,SG-2060566,Office Supplies,Art,50.1,2,0,16.98,1.27,FALSE
2012-06-05,SB-201701402,Office Supplies,Binders,24.588,3,0.8,0,2.04,FALSE
2015-05-12,BS-136583,Office Supplies,Binders,52.59,1,0,12.6,6.32,FALSE
